longitude,latitude,name,address
12.131805,59.394584,Kvarnåsgatan - Parkering,Pris: 0.00 SEK - Inlagt 2020-11-07 |  | Centrumnära Köpcentrum
8.276246,55.848409,Autocamperplads Bork Havn - Ställplats,Pris: 150.00 DKK - Inlagt 2021-08-22 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Nära vatten Badplats Båthamn
10.634499,59.484038,Hellebergstien - Friplats,Pris: 0.00 NOK - Inlagt 2020-11-08 |  | Nära vatten Badplats
14.583203,63.152589,Sandvikens Camping & Stugby - Campingplats,Pris: 250.00 SEK - Inlagt 2021-02-16 | El Vatten Kassettömning WC HCP Dusch Sopor Tvättstuga | Nära vatten Badplats Fiskeplats Lugnt och Avskilt Naturnära
14.452686,63.189973,Bynäset - Parkering,Pris: Saknas |  | Nära vatten Badplats Fiskeplats Lugnt och Avskilt Naturnära
11.753239,55.230782,Fønixparkeringen - Ställplats,Pris: 0.00 DKK - Inlagt 2020-11-14 | El Vatten Kassettömning Markbrunn | Centrumnära
10.786631,55.307539,Nyborg Marina - Ställplats,Pris: 208.00 DKK - Inlagt 2025-04-07 | El Vatten Kassettömning WC Dusch WiFi Sopor Tvättstuga | Centrumnära Båthamn
10.781402,45.539586,Garda Est - Rastplats,Pris: 0.00 EUR - Inlagt 2017-07-09 | El Vatten Kassettömning Markbrunn WC Sopor | 
10.781419,45.539801,Garda Est - Tömningsplats,Pris: 0.00 EUR - Inlagt 2017-07-09 | Vatten Kassettömning Markbrunn | Tankställe Vid Rastplats
10.779384,45.540263,Garda Ovest - Tömningsplats,Pris: 0.00 EUR - Inlagt 2017-07-09 | Vatten Kassettömning Markbrunn | Tankställe Vid Rastplats
12.24533,57.106898,Sjöallén - Parkering,Pris: 0.00 SEK - Inlagt 2020-11-17 |  | Centrumnära Sevärdhet
-1.281961,44.215534,Relais Flot Bleu Mimizan - Ställplats,Pris: 20.00 EUR - Inlagt 2019-05-08 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära Badplats Lugnt och Avskilt
11.449383,58.277027,Kolholmarnas Ställplatser - Tömningsplats,Pris: 50.00 SEK - Inlagt 2021-03-02 | Vatten Kassettömning Markbrunn | Vid Ställplats
13.524737,58.321956,Hornborgasjöns Utlopp - Parkering,Pris: 0.00 SEK - Inlagt 2021-05-15 | TC | Nära vatten Naturnära
13.219643,62.829691,Mellersta Rotsjön - Rastplats,Pris: 0.00 SEK - Inlagt 2025-07-16 |  | Nära vatten Fiskeplats Naturnära
20.017723,65.901732,Benbryteforsen - Friplats,Pris: 0.00 SEK - Inlagt 2025-08-01 | TC | Nära vatten Naturnära
20.860717,66.217006,Edefors - Friplats,Pris: 0.00 SEK - Inlagt 2020-11-21 |  | Nära vatten Fiskeplats
20.856937,66.219051,Laxede Camping - Campingplats,Pris: 200.00 SEK - Inlagt 2024-02-23 | El Vatten Kassettömning TC Dusch Sopor | Nära vatten Fiskeplats
12.557226,56.961588,Vinbergs Golfklubb - Ställplats,Pris: 200.00 SEK - Inlagt 2020-11-21 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Golfbana
11.67389,58.48571,Brålands Gård - Ställplats,Pris: 350.00 SEK - Inlagt 2024-07-23 | El Vatten Kassettömning WC Dusch WiFi Sopor Tvättstuga | Fiskeplats Lugnt och Avskilt Naturnära
15.572066,58.146025,Trollegater Naturreservat - Friplats,Pris: 0.00 SEK - Inlagt 2020-05-15 | HCP TC Sopor | Sevärdhet Lugnt och Avskilt Naturnära Naturreservat
15.653399,60.61963,First Camp Lugnet-Falun - Campingplats,Pris: 310.00 SEK - Inlagt 2025-08-23 | El Vatten Kassettömning Markbrunn WC HCP Dusch Sopor Tvättstuga | Naturnära Vintersportanläggning
14.424344,63.154087,Kronstugan - Parkering,Pris: 0.00 SEK - Inlagt 2020-11-24 |  | Nära vatten Badplats Fiskeplats Lugnt och Avskilt
17.804021,59.707189,Knivsta Kvarngården - Ställplats,Pris: 200.00 SEK - Inlagt 2023-11-11 | El WC Dusch Sopor | Lugnt och Avskilt
20.422743,65.857651,Storforsen - Campingplats,Pris: 335.00 SEK - Inlagt 2020-11-24 | El Vatten Kassettömning WC Dusch WiFi Sopor | Nära vatten Fiskeplats Sevärdhet
15.26746,64.941608,Satsfjället - Parkering,Pris: 0.00 SEK - Inlagt 2020-11-25 |  | Sevärdhet Lugnt och Avskilt
18.177556,62.826643,Hörsång Camping och Havsbad - Campingplats,Pris: 250.00 SEK - Inlagt 2020-04-27 | El Vatten Kassettömning WC Dusch Sopor | Nära vatten Badplats Naturnära
17.369798,62.318135,Svartvik - Parkering,Pris: 0.00 SEK - Inlagt 2020-09-30 |  | Nära vatten Sevärdhet
14.681929,58.382637,Borghamn - Ställplats,Pris: 290.00 SEK - Inlagt 2023-05-05 | El Vatten WC Dusch Sopor | Nära vatten Badplats Fiskeplats Sevärdhet Båthamn Lugnt och Avskilt
15.084034,59.138152,Sickelsta - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-30 | Vatten Kassettömning WC HCP Sopor | 
16.7066,61.834983,Högsved - Rastplats,Pris: 0.00 SEK - Inlagt 2020-11-28 |  | Nära vatten Badplats
17.312419,60.73918,Bönan - Parkering,Pris: 0.00 SEK - Inlagt 2021-09-14 | TC Sopor | Nära vatten Fiskeplats Lugnt och Avskilt
11.350743,49.040691,Bauer Keller Greding - Campingplats,Pris: 16.50 EUR - Inlagt 2020-11-29 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Centrumnära Restaurang
17.097078,61.308,Sven Stures Väg - Parkering,Pris: 0.00 SEK - Inlagt 2020-09-15 |  | Nära vatten
13.253175,59.505132,Norsälven - Rastplats,Pris: 0.00 SEK - Inlagt 2006-12-26 | Kassettömning WC HCP Sopor | 
15.701158,57.528186,Lönneberga Naturcamping - Campingplats,Pris: 150.00 SEK - Inlagt 2020-11-30 | El Vatten WC HCP Sopor | Lugnt och Avskilt Naturnära
9.76211,47.9371,Erwin Hymer Museum - Parkering,Pris: 0.00 EUR - Inlagt 2017-07-10 |  | 
14.540228,58.970933,Borasjön - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-30 | Kassettömning WC HCP Sopor | 
16.472647,57.156253,Nötö Naturcamping - Campingplats,Pris: 200.00 SEK - Inlagt 2023-07-09 | Vatten Kassettömning WC Dusch Sopor | Nära vatten Centrumnära Badplats Fiskeplats Lugnt och Avskilt
12.961118,58.298163,Longs By Ställplats - Ställplats,Pris: 130.00 SEK - Inlagt 2025-07-22 | El Sopor | Lugnt och Avskilt Lantgård
9.517888,49.762614,Wohnmobilstellplatz Kreuzwertheim - Ställplats,Pris: 10.00 EUR - Inlagt 2020-12-10 | Vatten Kassettömning Markbrunn WC Sopor | Nära vatten Sevärdhet
12.127571,47.82995,Happinger Hof - Ställplats,Pris: 15.50 EUR - Inlagt 2020-12-11 | El Vatten Kassettömning WC Dusch Sopor | Sevärdhet Naturnära Restaurang
0.033082,47.889007,Ruelle du Port - Tömningsplats,Pris: Okänt | Markbrunn | Vid Ställplats
13.060083,47.835639,Reisemobil Stellplatz Salzburg - Tömningsplats,Pris: 5.00 EUR - Inlagt 2020-12-16 | Vatten Kassettömning Markbrunn | Vid Ställplats
13.863693,57.295526,Ågårds Lantgårdscamping - Campingplats,Pris: 250.00 SEK - Inlagt 2023-02-05 | El Vatten Kassettömning Markbrunn WC HCP Dusch Sopor Tvättstuga | Badplats Sevärdhet Naturnära
27.515048,59.425699,Männisalu Kämping - Campingplats,Pris: 20.00 EUR - Inlagt 2020-12-27 | El Vatten Kassettömning Markbrunn WC Dusch WiFi | Nära vatten Badplats
24.82375,59.468028,Pirita Hamn - Ställplats,Pris: 20.00 EUR - Inlagt 2020-12-27 | El Vatten Kassettömning Markbrunn Dusch | Nära vatten Centrumnära Båthamn
23.090278,58.562194,Orissaare Båthamn - Parkering,Pris: 11.00 EUR - Inlagt 2012-06-10 | Vatten | Båthamn
22.472233,58.246818,Kuresaare Båthamn - Parkering,Pris: 0.00 EUR - Inlagt 2020-12-26 | Vatten | Centrumnära Båthamn
24.382125,57.512151,Camping Atputas pier Jüras - Campingplats,Pris: 7.00 EUR - Inlagt 2012-06-12 | Vatten Kassettömning | Nära vatten
23.20369,57.197849,Camping Abragciems - Campingplats,Pris: 17.00 EUR - Inlagt 2020-12-28 | El Vatten Kassettömning WC Dusch WiFi Sopor Tvättstuga | Nära vatten Badplats
21.171094,56.888302,Pavilosta Marina - Ställplats,Pris: 17.00 EUR - Inlagt 2012-06-15 | Vatten Kassettömning | Båthamn
20.982932,55.298736,Nidos Kempingas - Campingplats,Pris: 38.00 EUR - Inlagt 2020-12-28 | El Vatten Kassettömning Markbrunn WC Dusch Tvättstuga | Nära vatten
15.873897,58.479769,Herrbeta - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-30 | Vatten WC | Tankställe
13.208948,61.153748,Lindvallens Ställplats - Ställplats,Pris: 610.00 SEK - Inlagt 2021-12-25 | El Vatten Kassettömning Markbrunn WC HCP Dusch Sopor Tvättstuga | Vintersportanläggning
19.937194,69.272359,Hatteng - Rastplats,Pris: 0.00 NOK - Inlagt 2021-01-29 | WC Sopor | 
14.665562,62.879921,Tunvågens Naturcamping - Friplats,Pris: 0.00 SEK - Inlagt 2021-01-02 | TC | Nära vatten Badplats Fiskeplats Lugnt och Avskilt Naturnära
0.05605,38.64493,Camping CalpeMar - Ställplats,Pris: 40.00 EUR - Inlagt 2021-04-29 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Nära vatten Badplats Sevärdhet
10.065984,56.178551,Pedersminde Väst - Rastplats,Pris: 0.00 DKK - Inlagt 2021-01-29 | Kassettömning Markbrunn WC Sopor | 
9.898888,56.991484,Limfjorden - Rastplats,Pris: 0.00 DKK - Inlagt 2021-01-29 | Kassettömning WC | 
15.211884,56.222315,Galtsjön Norra - Rastplats,Pris: 0.00 SEK - Inlagt 2020-08-18 | Kassettömning WC Sopor | 
16.53923,60.58097,Näsbysjön - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-24 | Kassettömning WC HCP Sopor | Nära vatten Badplats Restaurang
12.852191,52.753974,Raststätte Linumer Bruch Nord Süd - Rastplats,Pris: 0.00 EUR - Inlagt 2021-01-24 | WC Dusch | Restaurang Tankställe
17.11668,60.64875,Gävle Bro - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-24 | WC HCP Sopor | Restaurang Tankställe
12.705949,56.836219,Susedalen - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-24 | WC HCP Sopor | 
12.055165,57.549503,Sandsjöbacka - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-24 | Kassettömning WC HCP Sopor | Lugnt och Avskilt Tankställe
12.971255,56.540637,Snapparp - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-25 | Kassettömning WC HCP Sopor | Restaurang Tankställe
4.837627,46.961177,Aire de Beaune-Merceuil - Tömningsplats,Pris: 0.00 EUR - Inlagt 2021-01-27 | Vatten Kassettömning Markbrunn | Vid Rastplats
18.165396,62.816838,Norafjärden Naturrastplats - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-27 |  | Sevärdhet Naturnära
15.267323,64.941695,Satsfjället - Friplats,Pris: 0.00 SEK - Inlagt 2021-01-27 |  | Lugnt och Avskilt Naturnära
6.935085,53.181061,Roode Til - Rastplats,Pris: 0.00 EUR - Inlagt 2021-01-27 | Vatten WC | Tankställe
14.080547,57.25109,Hörle - Rastplats,Pris: 0.00 SEK - Inlagt 2005-03-20 | Kassettömning WC HCP Sopor | Sevärdhet
15.245575,59.112317,Nordsjön - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-28 | WC Sopor | Nära vatten Badplats Fiskeplats Golfbana
16.479938,57.1276,Emån - Rastplats,Pris: 0.00 SEK - Inlagt 2005-03-20 | Kassettömning WC HCP Sopor | Nära vatten Lugnt och Avskilt
16.46133,57.300849,Glabo - Rastplats,Pris: 0.00 SEK - Inlagt 2006-12-18 | TC Sopor | 
13.762587,56.61548,Sjöboda - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-29 | Kassettömning WC HCP Sopor | Nära vatten
17.345289,62.457042,Skönviksberget - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning WC HCP Sopor | 
13.16339,56.120375,Forsmöllan - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | WC HCP Sopor | 
17.354016,62.160849,Armsjön - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning WC HCP Sopor | 
17.95169,62.804613,Hornöberget Ö - Ställplats,Pris: 200.00 SEK - Inlagt 2024-06-27 | WC HCP Sopor | Sevärdhet Restaurang
13.971106,56.917695,Lagan - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning WC HCP Sopor | 
20.037068,63.7007,Åhedån - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning WC HCP Sopor | 
17.90079,59.551401,Stora Väsby - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | WC HCP Sopor | Restaurang Tankställe
13.970452,56.917768,Lagan - Tömningsplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning | Vid Rastplats
16.875039,59.638346,Frösvi - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | Kassettömning WC HCP Sopor | 
17.369752,58.917351,Sillekrog - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | WC Dusch Sopor | Restaurang Tankställe
16.921599,58.747369,Nyköpingsbro - Rastplats,Pris: 0.00 SEK - Inlagt 2021-01-31 | WC HCP Sopor | Tankställe
3.248983,44.869598,Aire de la Lozere - Tömningsplats,Pris: 0.00 EUR - Inlagt 2021-01-31 | Markbrunn | Vid Rastplats
3.246411,44.871305,Aire de la Lozere - Rastplats,Pris: 0.00 EUR - Inlagt 2021-01-31 | Markbrunn WC Sopor | 
13.479308,59.704277,Lillsjön - Parkering,Pris: 0.00 SEK - Inlagt 2021-02-01 |  | Nära vatten
13.621803,56.032198,Honungsfarmen - Ställplats,Pris: 150.00 SEK - Inlagt 2024-05-19 | El Vatten Kassettömning Tömningsvagn Sopor | Lugnt och Avskilt Naturnära
14.06769,57.16475,Vandalorum - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-02 | Kassettömning WC HCP Sopor | 
14.146717,58.429679,Tibro - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-02 | Sopor | Nära vatten
13.801165,58.577413,Götings Åsar - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-02 | Sopor | 
14.352229,58.358744,Ekhammar - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-02 | Kassettömning WC HCP Sopor | 
12.942453,57.688164,Transåssjön - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-02 | Kassettömning WC HCP Sopor | 
11.224881,54.503447,Bordershop Puttgarden - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2019-07-19 |  | Bordershop
16.717426,62.083313,Hassela Ski Resort - Campingplats,Pris: 460.00 SEK - Inlagt 2021-02-02 | El Vatten Kassettömning WC Dusch Sopor | Vintersportanläggning
14.359775,62.998364,Ovikens Camping - Campingplats,Pris: 220.00 SEK - Inlagt 2021-02-15 | El | Lugnt och Avskilt Naturnära
12.545296,56.201091,Lotshuset - Parkering,Pris: 190.00 SEK - Inlagt 2024-06-10 |  | Nära vatten Centrumnära Badplats Fiskeplats Sevärdhet Båthamn
1.510613,42.551115,Parquing Borda de Torres - Ställplats,Pris: 12.00 EUR - Inlagt 2021-02-07 | El Vatten Kassettömning Markbrunn WiFi | 
14.229255,60.506994,Vansbro Camping - Campingplats,Pris: 250.00 SEK - Inlagt 2021-02-08 | El Vatten Kassettömning Markbrunn WC HCP Dusch Sopor Tvättstuga | Nära vatten Centrumnära
12.944276,58.560088,Söne Svalnäs Badplats - Parkering,Pris: Okänt | Sopor | Badplats Naturnära
13.487707,58.275886,Trandansen - Rastplats,Pris: 0.00 SEK - Inlagt 2021-05-14 | Kassettömning WC HCP Sopor | Sevärdhet Naturnära
15.825716,57.487772,Kalvkätte Ställplats - Ställplats,Pris: 100.00 SEK - Inlagt 2021-06-02 | Vatten WC Sopor | 
13.12648,56.40654,Våxtorp - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-13 | Kassettömning WC HCP Sopor | 
16.761521,56.924958,Vannborga - Rastplats,Pris: 0.00 SEK - Inlagt 2021-02-13 | HCP TC Sopor | 
14.58735,56.92077,Spånen - Parkering,Pris: 0.00 SEK - Inlagt 2021-02-13 |  | 
14.480468,59.787648,Knuthöjdsmossen - Parkering,Pris: 0.00 SEK - Inlagt 2021-02-16 | WC HCP | Naturnära Naturreservat
13.844637,55.423822,Ystad Saltsjöbaden - Korttidsparkering,Pris: 0.00 SEK - Inlagt 2021-02-16 |  | Nära vatten Badplats
12.690073,45.5243,Camping Albatros - Campingplats,Pris: 30.00 EUR - Inlagt 2023-10-05 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | 
12.91777,57.375447,Gräne Gruva - Friplats,Pris: 0.00 SEK - Inlagt 2019-05-22 | TC Sopor | Sevärdhet Lugnt och Avskilt Naturnära
9.381218,54.794861,Click&Collect Center Harrislee - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
9.412703,54.835183,Calle Kruså - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
9.42172,54.808503,Calle Flensburg - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
8.827021,54.903886,Calle Aventoft - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
8.909108,54.872065,Calle Süderlügum - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
11.005961,54.366323,Calle Heiligenhafen - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
11.184932,54.444256,Calle Burg - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
12.168764,54.12234,Calle Rostock - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-21 |  | Bordershop
5.144565,47.00213,Aire Camping-Car Park de Seurre - Tömningsplats,Pris: 6.00 EUR - Inlagt 2024-09-17 | Vatten Kassettömning Markbrunn | Vid Ställplats
12.073957,54.123749,CITTI-PARK Rostock - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-25 |  | Bordershop
13.049963,54.320686,STRELAPARK Stralsund - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-02-25 |  | Bordershop
16.40364,56.378825,Sandviks Camping - Campingplats,Pris: 295.00 SEK - Inlagt 2023-11-12 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Nära vatten Badplats Lugnt och Avskilt Naturnära Vid Ställplats
9.962553,57.591429,Hirtshals Autocamperplads - Ställplats,Pris: 245.00 DKK - Inlagt 2024-07-16 | Kassettömning Sopor | Centrumnära
14.337931,55.567418,Tobisviks Camping - Ställplats,Pris: 300.00 SEK - Inlagt 2021-05-31 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Vid Campingplats
12.356063,55.593825,Greve Marina Hejren - Ställplats,Pris: 150.00 DKK - Inlagt 2022-09-25 | El Vatten Kassettömning WC Dusch Sopor | Nära vatten Båthamn
12.34216,55.59405,Copenhagen Motorhome Camp - Ställplats,Pris: 215.00 DKK - Inlagt 2021-02-27 | El Vatten Kassettömning Markbrunn WC Dusch WiFi Sopor | Nära vatten Badplats Båthamn Lugnt och Avskilt Restaurang Vid Campingplats
10.698973,54.828438,Pilestræde - Ställplats,Pris: 0.00 DKK |  | Centrumnära
10.902023,55.135006,Lohals Havn - Ställplats,Pris: 150.00 DKK - Inlagt 2022-07-14 | El Vatten Kassettömning Markbrunn WC Dusch Sopor | Centrumnära Båthamn
12.615582,56.041306,Helsingør Nordhavn - Ställplats,Pris: 180.00 DKK - Inlagt 2021-02-27 | El Vatten Kassettömning WC | Nära vatten Centrumnära Badplats Båthamn
12.069221,55.81957,Østersvej - Parkering,Pris: 0.00 DKK - Inlagt 2021-02-28 |  | Badplats
12.059176,55.831517,Vikingebopladsen - Parkering,Pris: 0.00 DKK - Inlagt 2021-07-17 |  | Sevärdhet
10.872314,45.872805,Camperstop Torbole - Tömningsplats,Pris: 10.00 EUR - Inlagt 2021-02-28 | Vatten Kassettömning Markbrunn | Vid Campingplats
12.027114,55.768346,Kildeskåret - Parkering,Pris: 0.00 DKK - Inlagt 2021-02-28 |  | Fiskeplats Sevärdhet
11.98876,55.741689,Møllekrogen - Parkering,Pris: 0.00 DKK - Inlagt 2021-02-28 |  | Nära vatten Naturnära
18.067583,60.4967,Ängskärs Djuphamn - Ställplats,Pris: 295.00 SEK - Inlagt 2021-03-01 | El Vatten Kassettömning WC HCP Dusch Sopor | Nära vatten Fiskeplats Båthamn Lugnt och Avskilt
15.947268,59.51355,Skoftesta Skans - Rastplats,Pris: 0.00 SEK - Inlagt 2021-03-01 | Kassettömning WC HCP Sopor | 
16.114857,56.579984,Väntorp - Rastplats,Pris: 0.00 SEK | Kassettömning WC HCP Sopor | 
15.54024,57.79505,Brosjögården Café och Camping - Ställplats,Pris: 120.00 SEK - Inlagt 2021-03-03 | El Vatten Kassettömning Sopor | Nära vatten Badplats Fiskeplats Lugnt och Avskilt Naturnära Vid Campingplats
11.661695,54.751615,Fjelde Camp - Ställplats,Pris: 120.00 DKK - Inlagt 2023-05-27 | El Vatten Kassettömning Markbrunn WC | Lugnt och Avskilt
15.15634,59.126448,Djupadalsbadet - Ställplats,Pris: 220.00 SEK - Inlagt 2026-02-08 | El Vatten Kassettömning Tömningsvagn WC HCP Dusch Sopor Tvättstuga | Centrumnära Badanläggning Vid Campingplats
8.908773,54.883699,Fleggaard Süderlügum - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | Bordershop
9.414832,54.831308,Fleggaard Kobbermølle - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | Bordershop
9.4075,54.836653,Fleggaard Kruså - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | Bordershop
8.830533,54.903926,Fleggaard Aventoft - Parkering,Pris: 0.00 EUR - Inlagt 2024-04-06 |  | Bordershop
9.418435,54.828024,Fleggaard Wassersleben - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | Bordershop
11.003815,54.36608,Fleggaard Heiligenhafen - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | 
11.730624,54.662636,Nysted Havn - Ställplats,Pris: 140.00 DKK - Inlagt 2021-03-04 | El Vatten WC Dusch WiFi Tvättstuga | 
13.596177,56.331746,Höjalens Vandrarhem - Ställplats,Pris: 180.00 SEK - Inlagt 2021-03-04 | WC Dusch | Lugnt och Avskilt Naturnära Vandrarhem
12.114898,54.138216,BorderShop Rostock - Korttidsparkering,Pris: 0.00 EUR - Inlagt 2021-03-04 |  | Bordershop
15.086924,57.633918,Boaryd Golf - Ställplats,Pris: 180.00 SEK - Inlagt 2022-07-07 | El Vatten WC Dusch | Lugnt och Avskilt Naturnära Golfbana
11.35044,55.968733,Kastanielys & Lønnebjerg - Ställplats,Pris: 125.00 DKK - Inlagt 2021-03-05 | El Vatten WC Dusch WiFi | 
12.818081,55.938144,Glumslöv - Rastplats,Pris: 0.00 SEK - Inlagt 2021-03-05 | WC HCP Sopor | Tankställe
14.452334,56.314133,Harasjömåla Fiskecamp - Campingplats,Pris: 265.00 SEK - Inlagt 2021-03-06 | El Kassettömning Markbrunn Tömningsvagn WC Sopor Tvättstuga | Fiskeplats Naturnära
11.734182,54.655711,Nysted Autocamperplads - Ställplats,Pris: 100.00 DKK - Inlagt 2021-03-08 |  | Vid Campingplats
11.731364,54.654235,Nysted Strand Camping - Tömningsplats,Pris: 100.00 DKK - Inlagt 2021-03-08 | Vatten Kassettömning Markbrunn | Vid Campingplats
13.293288,56.276199,Hjälmsjö Camping - Campingplats,Pris: 210.00 SEK - Inlagt 2021-03-10 | El Vatten WC HCP Dusch WiFi Sopor | Nära vatten Badplats
12.252226,57.124705,Naturum Getterön - Korttidsparkering,Pris: 0.00 SEK - Inlagt 2021-03-28 | Sopor | Nära vatten Sevärdhet Naturreservat
2.913345,42.373062,Camping Albera - Campingplats,Pris: 28.00 EUR - Inlagt 2021-03-11 | El Vatten Kassettömning WC Dusch Sopor | Lugnt och Avskilt Naturnära
19.5339,65.250556,Sågstugan - Friplats,Pris: 0.00 SEK - Inlagt 2021-03-14 | TC Sopor | Nära vatten
8.499502,53.444101,Wohnmobilparkplatz Dedesdorf - Ställplats,Pris: 5.00 EUR - Inlagt 2021-03-13 | WC | Nära vatten Badplats
18.82386,63.216379,Gullviks Havsbad - Ställplats,Pris: 200.00 SEK - Inlagt 2021-03-14 | Vatten Kassettömning WC Dusch WiFi Sopor Tvättstuga | Nära vatten Badplats Badanläggning Naturnära Restaurang Vid Campingplats
10.327079,49.161091,Wohnmobilstellplatz Schleifweiher - Ställplats,Pris: 0.00 EUR - Inlagt 2021-03-16 | El Vatten Kassettömning Markbrunn Sopor | Centrumnära Badanläggning
9.297778,47.693396,Wohnmobilstellplatz Alte Brennerei - Ställplats,Pris: 14.00 EUR - Inlagt 2023-06-25 | El Vatten Kassettömning Markbrunn Sopor | Centrumnära Restaurang
8.558993,49.378035,Wohnmobilstellplatz Am Stadion - Ställplats,Pris: 0.00 EUR - Inlagt 2021-03-15 | Vatten Kassettömning Markbrunn Sopor | 
8.115174,49.271137,Rhodt unter Rietburg - Ställplats,Pris: 4.00 EUR - Inlagt 2021-03-15 | Sopor | Lugnt och Avskilt
6.835631,49.827699,An den 2 Pappeln - Ställplats,Pris: 7.00 EUR - Inlagt 2023-06-05 | El Vatten Kassettömning Markbrunn Sopor | Nära vatten Centrumnära
5.010109,52.856227,Camperplaats de Tulpentuin - Ställplats,Pris: 15.00 EUR - Inlagt 2021-03-15 | El Vatten Markbrunn TC Dusch WiFi Sopor | 
5.845679,61.458141,Førde Båtklubb - Ställplats,Pris: 200.00 NOK - Inlagt 2021-01-01 | El Vatten Markbrunn WC Dusch Sopor | Båthamn
14.342437,64.421666,Lill-Spännviken - Friplats,Pris: 0.00 SEK - Inlagt 2023-07-22 |  | Nära vatten Lugnt och Avskilt Naturnära
24.382877,57.502886,Camping Krimalnieki - Campingplats,Pris: 15.00 EUR - Inlagt 2021-03-15 | El Vatten Kassettömning Markbrunn WC Dusch | Nära vatten Badplats
17.634323,65.206418,Juktån - Friplats,Pris: 0.00 SEK - Inlagt 2021-03-18 |  | Nära vatten Lugnt och Avskilt Naturnära
5.435412,60.352308,Bratland Camping - Campingplats,Pris: 495.00 NOK - Inlagt 2025-06-03 | El Vatten Kassettömning Markbrunn WC Dusch Sopor Tvättstuga | Nära vatten
18.36524,60.259974,Bilstagärdet - Parkering,Pris: 0.00 SEK - Inlagt 2021-03-20 |  | Centrumnära Tankställe
12.396079,58.166922,Koberg Golfklubb - Ställplats,Pris: 250.00 SEK - Inlagt 2024-04-28 | El Vatten WC Dusch Sopor | Golfbana
13.06505,56.514375,Kungsgårdens Ställplats - Ställplats,Pris: 130.00 SEK - Inlagt 2021-04-01 | El Vatten | Lantgård
15.160878,60.694346,Skallplatsen - Friplats,Pris: 0.00 SEK - Inlagt 2021-03-20 | Vatten | 
14.020083,63.375562,Viken - Friplats,Pris: 0.00 SEK - Inlagt 2024-06-21 |  | Nära vatten
16.178012,60.14096,Avestaparken - Ställplats,Pris: 0.00 SEK - Inlagt 2021-03-20 |  | Centrumnära Lugnt och Avskilt
